Output[6119]: {0.273506,-0.181386}	SECOND SYMBOL	Pass
Output[6120]: {-0.30581,-0.087512}	SECOND SYMBOL	Pass
Output[6121]: {0.206947,0.22469}	SECOND SYMBOL	Pass
Output[6122]: {0.03093,-0.346791}	SECOND SYMBOL	Pass
Output[6123]: {-0.361621,0.330558}	SECOND SYMBOL	Pass
Output[6124]: {0.375432,0.020293}	SECOND SYMBOL	Pass
Output[6125]: {-0.27189,-0.264014}	SECOND SYMBOL	Pass
Output[6126]: {0.060657,0.445871}	SECOND SYMBOL	Pass
Output[6127]: {0.327412,-0.24885}	SECOND SYMBOL	Pass
Output[6128]: {-0.461076,0.022649}	SECOND SYMBOL	Pass
Output[6129]: {0.325651,0.189615}	SECOND SYMBOL	Pass
Output[6130]: {-0.056708,-0.52114}	SECOND SYMBOL	Pass
Output[6131]: {-0.225213,0.414538}	SECOND SYMBOL	Pass
Output[6132]: {0.442578,-0.054356}	SECOND SYMBOL	Pass
Output[6133]: {-0.384371,-0.210359}	SECOND SYMBOL	Pass
Output[6134]: {0.06449,0.446642}	SECOND SYMBOL	Pass
Output[6135]: {0.251229,-0.402925}	SECOND SYMBOL	Pass
Output[6136]: {-0.406821,0.119771}	SECOND SYMBOL	Pass
Output[6137]: {0.340751,0.318636}	SECOND SYMBOL	Pass
Output[6138]: {-0.05647,-0.521487}	SECOND SYMBOL	Pass
Output[6139]: {-0.313637,0.319637}	SECOND SYMBOL	Pass
Output[6140]: {0.454186,-0.09875}	SECOND SYMBOL	Pass
Output[6141]: {-0.32327,-0.247745}	SECOND SYMBOL	Pass
Output[6142]: {0.057204,0.376917}	SECOND SYMBOL	Pass
Output[6143]: {0.266958,-0.339272}	SECOND SYMBOL	Pass
Output[6144]: {-0.462565,0.019797}	SECOND SYMBOL	Pass
Output[6145]: {0.340264,0.324007}	SECOND SYMBOL	Pass
Output[6146]: {-0.024613,-0.505485}	SECOND SYMBOL	Pass
Output[6147]: {-0.368874,0.355285}	SECOND SYMBOL	Pass
Output[6148]: {0.509342,0.036527}	SECOND SYMBOL	Pass
Output[6149]: {-0.33864,-0.405843}	SECOND SYMBOL	Pass
Output[6150]: {-0.070632,0.524405}	SECOND SYMBOL	Pass
Output[6151]: {0.439122,-0.340006}	SECOND SYMBOL	Pass
Output[6152]: {-0.581063,-0.073342}	SECOND SYMBOL	Pass
Output[6153]: {0.358182,0.463685}	SECOND SYMBOL	Pass
Output[6154]: {0.077171,-0.585174}	SECOND SYMBOL	Pass
Output[6155]: {-0.538962,0.375998}	SECOND SYMBOL	Pass
Output[6156]: {0.697589,0.128329}	SECOND SYMBOL	Pass
Output[6157]: {-0.424168,-0.480447}	SECOND SYMBOL	Pass
Output[6158]: {-0.075631,0.700348}	SECOND SYMBOL	Pass
Output[6159]: {0.523492,-0.464541}	SECOND SYMBOL	Pass
Output[6160]: {-0.750431,-0.014034}	SECOND SYMBOL	Pass
Output[6161]: {0.399762,0.623304}	SECOND SYMBOL	Pass
Output[6162]: {-0.017897,-0.779494}	SECOND SYMBOL	Pass
Output[6163]: {-0.566813,0.503207}	SECOND SYMBOL	Pass
Output[6164]: {0.692898,-0.086014}	SECOND SYMBOL	Pass
Output[6165]: {-0.501341,-0.439834}	SECOND SYMBOL	Pass
Output[6166]: {0.065665,0.752232}	SECOND SYMBOL	Pass
Output[6167]: {0.406489,-0.573941}	SECOND SYMBOL	Pass
Output[6168]: {-0.663238,0.096873}	SECOND SYMBOL	Pass
Output[6169]: {0.665014,0.452268}	SECOND SYMBOL	Pass
Output[6170]: {-0.185754,-0.625995}	SECOND SYMBOL	Pass
Output[6171]: {-0.238072,0.583554}	SECOND SYMBOL	Pass
Output[6172]: {0.634746,-0.245955}	SECOND SYMBOL	Pass
Output[6173]: {-0.512222,-0.176162}	SECOND SYMBOL	Pass
Output[6174]: {0.193094,0.509876}	SECOND SYMBOL	Pass
Output[6175]: {0.185087,-0.574116}	SECOND SYMBOL	Pass
Output[6176]: {-0.372351,0.234769}	SECOND SYMBOL	Pass
Output[6177]: {0.44356,0.079011}	SECOND SYMBOL	Pass
Output[6178]: {-0.335314,-0.366277}	SECOND SYMBOL	Pass
Output[6179]: {0.053058,0.303641}	SECOND SYMBOL	Pass
Output[6180]: {0.107691,-0.236987}	SECOND SYMBOL	Pass
Output[6181]: {-0.268846,0.075118}	SECOND SYMBOL	Pass
Output[6182]: {0.317471,0.00281}	SECOND SYMBOL	Pass
Output[6183]: {-0.172225,-0.069706}	SECOND SYMBOL	Pass
Output[6184]: {0.123643,0.148271}	SECOND SYMBOL	Pass
Output[6185]: {-0.116628,-0.217286}	SECOND SYMBOL	Pass
Output[6186]: {-0.102546,0.256087}	SECOND SYMBOL	Pass
Output[6187]: {0.205126,-0.222964}	SECOND SYMBOL	Pass
Output[6188]: {-0.360009,-0.052013}	SECOND SYMBOL	Pass
Output[6189]: {0.341737,0.300579}	SECOND SYMBOL	Pass
Output[6190]: {-0.150704,-0.350842}	SECOND SYMBOL	Pass
Output[6191]: {-0.1621,0.45617}	SECOND SYMBOL	Pass
Output[6192]: {0.47665,-0.308079}	SECOND SYMBOL	Pass
Output[6193]: {-0.639035,-0.169419}	SECOND SYMBOL	Pass
Output[6194]: {0.58613,0.51663}	SECOND SYMBOL	Pass
Output[6195]: {-0.009556,-0.728629}	SECOND SYMBOL	Pass
Output[6196]: {-0.562464,0.53082}	SECOND SYMBOL	Pass
Output[6197]: {0.887354,-0.06994}	SECOND SYMBOL	Pass
Output[6198]: {-0.80194,-0.458797}	SECOND SYMBOL	Pass
Output[6199]: {0.31551,1.02256}	SECOND SYMBOL	Pass
Output[6200]: {0.544303,-0.853144}	SECOND SYMBOL	Pass
Output[6201]: {-1.0287,0.323293}	SECOND SYMBOL	Pass
Output[6202]: {1.0546,0.510928}	SECOND SYMBOL	Pass
Output[6203]: {-0.572078,-1.0145}	SECOND SYMBOL	Pass
Output[6204]: {-0.310163,1.12954}	SECOND SYMBOL	Pass
Output[6205]: {0.96809,-0.682713}	SECOND SYMBOL	Pass
Output[6206]: {-1.24543,-0.183}	SECOND SYMBOL	Pass
Output[6207]: {0.819088,0.955608}	SECOND SYMBOL	Pass
Output[6208]: {0.078814,-1.27739}	SECOND SYMBOL	Pass
Output[6209]: {-0.871505,0.899635}	SECOND SYMBOL	Pass
Output[6210]: {1.26301,-0.129066}	SECOND SYMBOL	Pass
Output[6211]: {-0.958831,-0.728988}	SECOND SYMBOL	Pass
Output[6212]: {0.295152,1.29014}	SECOND SYMBOL	Pass
Output[6213]: {0.590717,-1.0143}	SECOND SYMBOL	Pass
Output[6214]: {-1.09262,0.408459}	SECOND SYMBOL	Pass
Output[6215]: {1.17264,0.437779}	SECOND SYMBOL	Pass
Output[6216]: {-0.567206,-1.07945}	SECOND SYMBOL	Pass
Output[6217]: {-0.282665,1.13751}	SECOND SYMBOL	Pass
Output[6218]: {0.852738,-0.622005}	SECOND SYMBOL	Pass
Output[6219]: {-1.0556,-0.074025}	SECOND SYMBOL	Pass
Output[6220]: {0.807485,0.639724}	SECOND SYMBOL	Pass
Output[6221]: {-0.10023,-0.947386}	SECOND SYMBOL	Pass
Output[6222]: {-0.498406,0.803354}	SECOND SYMBOL	Pass
Output[6223]: {0.751384,-0.292053}	SECOND SYMBOL	Pass
Output[6224]: {-0.722577,-0.289585}	SECOND SYMBOL	Pass
Output[6225]: {0.441267,0.670166}	SECOND SYMBOL	Pass
Output[6226]: {0.096795,-0.71268}	SECOND SYMBOL	Pass
Output[6227]: {-0.56893,0.578676}	SECOND SYMBOL	Pass
Output[6228]: {0.680202,-0.067104}	SECOND SYMBOL	Pass
Output[6229]: {-0.535951,-0.247479}	SECOND SYMBOL	Pass
Output[6230]: {0.403925,0.482921}	SECOND SYMBOL	Pass
Output[6231]: {0.03653,-0.65109}	SECOND SYMBOL	Pass
Output[6232]: {-0.329327,0.515606}	SECOND SYMBOL	Pass
Output[6233]: {0.648141,-0.173309}	SECOND SYMBOL	Pass
Output[6234]: {-0.697351,-0.167482}	SECOND SYMBOL	Pass
Output[6235]: {0.406784,0.623981}	SECOND SYMBOL	Pass
Output[6236]: {0.005676,-0.715799}	SECOND SYMBOL	Pass
Output[6237]: {-0.514541,0.570496}	SECOND SYMBOL	Pass
Output[6238]: {0.689956,-0.180784}	SECOND SYMBOL	Pass
Output[6239]: {-0.828168,-0.32188}	SECOND SYMBOL	Pass
Output[6240]: {0.281552,0.894822}	SECOND SYMBOL	Pass
Output[6241]: {0.282833,-0.923412}	SECOND SYMBOL	Pass
Output[6242]: {-0.792944,0.544029}	SECOND SYMBOL	Pass
Output[6243]: {1.08429,0.066021}	SECOND SYMBOL	Pass
Output[6244]: {-0.771884,-0.742723}	SECOND SYMBOL	Pass
Output[6245]: {0.123663,1.15609}	SECOND SYMBOL	Pass
Output[6246]: {0.627087,-0.948314}	SECOND SYMBOL	Pass
Output[6247]: {-1.17029,0.350113}	SECOND SYMBOL	Pass
Output[6248]: {1.11761,0.542566}	SECOND SYMBOL	Pass
Output[6249]: {-0.520178,-1.11739}	SECOND SYMBOL	Pass
Output[6250]: {-0.383879,1.20245}	SECOND SYMBOL	Pass
Output[6251]: {1.10501,-0.610531}	SECOND SYMBOL	Pass
Output[6252]: {-1.23372,-0.235469}	SECOND SYMBOL	Pass
Output[6253]: {0.794571,1.1284}	SECOND SYMBOL	Pass
Output[6254]: {0.034632,-1.29861}	SECOND SYMBOL	Pass
Output[6255]: {-0.944567,0.930255}	SECOND SYMBOL	Pass
Output[6256]: {1.34648,-0.063443}	SECOND SYMBOL	Pass
Output[6257]: {-0.977814,-0.846806}	SECOND SYMBOL	Pass
Output[6258]: {0.22741,1.21219}	SECOND SYMBOL	Pass
Output[6259]: {0.666573,-1.07639}	SECOND SYMBOL	Pass
Output[6260]: {-1.17158,0.384509}	SECOND SYMBOL	Pass
Output[6261]: {1.04978,0.497121}	SECOND SYMBOL	Pass
Output[6262]: {-0.371695,-1.08858}	SECOND SYMBOL	Pass
Output[6263]: {-0.361091,1.14079}	SECOND SYMBOL	Pass
Output[6264]: {0.918478,-0.50719}	SECOND SYMBOL	Pass
Output[6265]: {-0.974945,-0.20647}	SECOND SYMBOL	Pass
Output[6266]: {0.623831,0.881551}	SECOND SYMBOL	Pass
Output[6267]: {0.067653,-0.915907}	SECOND SYMBOL	Pass
Output[6268]: {-0.688683,0.559085}	SECOND SYMBOL	Pass
Output[6269]: {0.780882,0.050112}	SECOND SYMBOL	Pass
Output[6270]: {-0.513442,-0.503236}	SECOND SYMBOL	Pass
Output[6271]: {0.00544,0.637844}	SECOND SYMBOL	Pass
Output[6272]: {0.403708,-0.496369}	SECOND SYMBOL	Pass
Output[6273]: {-0.547093,-0.018461}	SECOND SYMBOL	Pass
Output[6274]: {0.337758,0.379332}	SECOND SYMBOL	Pass
Output[6275]: {-0.014909,-0.439906}	SECOND SYMBOL	Pass
Output[6276]: {-0.258025,0.288886}	SECOND SYMBOL	Pass
Output[6277]: {0.311653,-0.076632}	SECOND SYMBOL	Pass
Output[6278]: {-0.176866,-0.265923}	SECOND SYMBOL	Pass
Output[6279]: {-0.085974,0.22936}	SECOND SYMBOL	Pass
Output[6280]: {0.227162,-0.041929}	SECOND SYMBOL	Pass
Output[6281]: {-0.1437,-0.161643}	SECOND SYMBOL	Pass
Output[6282]: {-0.103597,0.204982}	SECOND SYMBOL	Pass
Output[6283]: {0.274595,-0.173717}	SECOND SYMBOL	Pass
Output[6284]: {-0.376742,-0.156828}	SECOND SYMBOL	Pass
Output[6285]: {0.096045,0.357421}	SECOND SYMBOL	Pass
Output[6286]: {0.201923,-0.382871}	SECOND SYMBOL	Pass
Output[6287]: {-0.472096,0.163371}	SECOND SYMBOL	Pass
Output[6288]: {0.461072,0.209398}	SECOND SYMBOL	Pass
Output[6289]: {-0.328836,-0.5625}	SECOND SYMBOL	Pass
Output[6290]: {-0.357591,0.671825}	SECOND SYMBOL	Pass
Output[6291]: {0.698205,-0.349734}	SECOND SYMBOL	Pass
Output[6292]: {-0.812336,-0.217408}	SECOND SYMBOL	Pass
Output[6293]: {0.480431,0.742676}	SECOND SYMBOL	Pass
Output[6294]: {0.249125,-1.00577}	SECOND SYMBOL	Pass
Output[6295]: {-0.866844,0.560189}	SECOND SYMBOL	Pass
Output[6296]: {1.0972,0.105611}	SECOND SYMBOL	Pass
Output[6297]: {-0.77618,-0.877278}	SECOND SYMBOL	Pass
Output[6298]: {0.08576,1.23823}	SECOND SYMBOL	Pass
Output[6299]: {0.865039,-1.00352}	SECOND SYMBOL	Pass
Output[6300]: {-1.34592,0.220722}	SECOND SYMBOL	Pass
Output[6301]: {1.09076,0.754151}	SECOND SYMBOL	Pass
Output[6302]: {-0.371637,-1.33215}	SECOND SYMBOL	Pass
Output[6303]: {-0.672505,1.32547}	SECOND SYMBOL	Pass
Output[6304]: {1.37408,-0.499448}	SECOND SYMBOL	Pass
Output[6305]: {-1.41966,-0.498929}	SECOND SYMBOL	Pass
Output[6306]: {0.782815,1.3702}	SECOND SYMBOL	Pass
Output[6307]: {0.287037,-1.5338}	SECOND SYMBOL	Pass
Output[6308]: {-1.31862,0.922436}	SECOND SYMBOL	Pass
Output[6309]: {1.61317,0.1982}	SECOND SYMBOL	Pass
Output[6310]: {-1.09816,-1.17792}	SECOND SYMBOL	Pass
Output[6311]: {-0.029289,1.60814}	SECOND SYMBOL	Pass
Output[6312]: {1.073,-1.22683}	SECOND SYMBOL	Pass
Output[6313]: {-1.59299,0.159767}	SECOND SYMBOL	Pass
Output[6314]: {1.36965,0.894035}	SECOND SYMBOL	Pass
Output[6315]: {-0.474876,-1.6312}	SECOND SYMBOL	Pass
Output[6316]: {-0.765229,1.46191}	SECOND SYMBOL	Pass
Output[6317]: {1.55039,-0.612122}	SECOND SYMBOL	Pass
Output[6318]: {-1.5504,-0.606071}	SECOND SYMBOL	Pass
Output[6319]: {0.727436,1.45448}	SECOND SYMBOL	Pass
Output[6320]: {0.274755,-1.55234}	SECOND SYMBOL	Pass
Output[6321]: {-1.30231,0.87478}	SECOND SYMBOL	Pass
Output[6322]: {1.49807,0.191082}	SECOND SYMBOL	Pass
Output[6323]: {-1.00549,-1.17222}	SECOND SYMBOL	Pass
Output[6324]: {-0.050277,1.44957}	SECOND SYMBOL	Pass
Output[6325]: {1.00591,-1.03033}	SECOND SYMBOL	Pass
Output[6326]: {-1.37241,0.042973}	SECOND SYMBOL	Pass
Output[6327]: {1.03893,0.832151}	SECOND SYMBOL	Pass
Output[6328]: {-0.22708,-1.25918}	SECOND SYMBOL	Pass
Output[6329]: {-0.595877,0.949207}	SECOND SYMBOL	Pass
Output[6330]: {1.08095,-0.274236}	SECOND SYMBOL	Pass
Output[6331]: {-0.976612,-0.469283}	SECOND SYMBOL	Pass
Output[6332]: {0.305518,0.949636}	SECOND SYMBOL	Pass
Output[6333]: {0.343341,-0.849861}	SECOND SYMBOL	Pass
Output[6334]: {-0.795865,0.4277}	SECOND SYMBOL	Pass
Output[6335]: {0.806307,0.231121}	SECOND SYMBOL	Pass
Output[6336]: {-0.37352,-0.62066}	SECOND SYMBOL	Pass
Output[6337]: {-0.123936,0.609258}	SECOND SYMBOL	Pass
Output[6338]: {0.506974,-0.339977}	SECOND SYMBOL	Pass
Output[6339]: {-0.497365,-0.023851}	SECOND SYMBOL	Pass
Output[6340]: {0.239783,0.372605}	SECOND SYMBOL	Pass
Output[6341]: {0.138656,-0.382285}	SECOND SYMBOL	Pass
Output[6342]: {-0.234165,0.056333}	SECOND SYMBOL	Pass
Output[6343]: {0.118803,0.082027}	SECOND SYMBOL	Pass
Output[6344]: {-0.060433,-0.066116}	SECOND SYMBOL	Pass
Output[6345]: {-0.102739,0.040268}	SECOND SYMBOL	Pass
Output[6346]: {0.125962,0.120051}	SECOND SYMBOL	Pass
Output[6347]: {-0.014433,-0.178149}	SECOND SYMBOL	Pass
Output[6348]: {-0.270858,0.055298}	SECOND SYMBOL	Pass
Output[6349]: {0.33743,0.109481}	SECOND SYMBOL	Pass
Output[6350]: {-0.21153,-0.453343}	SECOND SYMBOL	Pass
Output[6351]: {-0.143801,0.451842}	SECOND SYMBOL	Pass
Output[6352]: {0.443582,-0.2195}	SECOND SYMBOL	Pass
Output[6353]: {-0.546525,-0.191973}	SECOND SYMBOL	Pass
Output[6354]: {0.245223,0.5547}	SECOND SYMBOL	Pass
Output[6355]: {0.16051,-0.654395}	SECOND SYMBOL	Pass
Output[6356]: {-0.677839,0.382959}	SECOND SYMBOL	Pass
Output[6357]: {0.697216,0.168212}	SECOND SYMBOL	Pass
Output[6358]: {-0.480433,-0.662262}	SECOND SYMBOL	Pass
Output[6359]: {-0.172536,0.860926}	SECOND SYMBOL	Pass
Output[6360]: {0.742769,-0.465028}	SECOND SYMBOL	Pass
Output[6361]: {-0.781362,-0.040313}	SECOND SYMBOL	Pass
Output[6362]: {0.659985,0.702657}	SECOND SYMBOL	Pass
Output[6363]: {-0.096182,-0.91267}	SECOND SYMBOL	Pass
Output[6364]: {-0.650148,0.69154}	SECOND SYMBOL	Pass
Output[6365]: {1.01266,-0.11226}	SECOND SYMBOL	Pass
Output[6366]: {-0.78307,-0.541156}	SECOND SYMBOL	Pass
Output[6367]: {0.25206,0.970149}	SECOND SYMBOL	Pass
Output[6368]: {0.4357,-0.876113}	SECOND SYMBOL	Pass
Output[6369]: {-0.818435,0.287709}	SECOND SYMBOL	Pass
Output[6370]: {0.814185,0.328971}	SECOND SYMBOL	Pass
Output[6371]: {-0.39989,-0.735593}	SECOND SYMBOL	Pass
Output[6372]: {-0.252056,0.830131}	SECOND SYMBOL	Pass
Output[6373]: {0.602483,-0.489997}	SECOND SYMBOL	Pass
Output[6374]: {-0.766682,-0.169656}	SECOND SYMBOL	Pass
Output[6375]: {0.384994,0.603811}	SECOND SYMBOL	Pass
Output[6376]: {0.062848,-0.62965}	SECOND SYMBOL	Pass
Output[6377]: {-0.49892,0.432526}	SECOND SYMBOL	Pass
Output[6378]: {0.628592,-0.029969}	SECOND SYMBOL	Pass
Output[6379]: {-0.436937,-0.366266}	SECOND SYMBOL	Pass
Output[6380]: {0.213231,0.484735}	SECOND SYMBOL	Pass
Output[6381]: {0.206871,-0.465474}	SECOND SYMBOL	Pass
Output[6382]: {-0.350766,0.195956}	SECOND SYMBOL	Pass
Output[6383]: {0.386558,0.066242}	SECOND SYMBOL	Pass
Output[6384]: {-0.110165,-0.182161}	SECOND SYMBOL	Pass
Output[6385]: {0.076627,0.226006}	SECOND SYMBOL	Pass
Output[6386]: {0.053325,-0.198214}	SECOND SYMBOL	Pass
Output[6387]: {-0.116561,0.093301}	SECOND SYMBOL	Pass
Output[6388]: {0.137542,-0.045895}	SECOND SYMBOL	Pass
Output[6389]: {-0.077971,0.017509}	SECOND SYMBOL	Pass
Output[6390]: {0.095756,0.08543}	SECOND SYMBOL	Pass
Output[6391]: {-0.175817,-0.221447}	SECOND SYMBOL	Pass
Output[6392]: {-0.013968,0.303914}	SECOND SYMBOL	Pass
Output[6393]: {0.215094,-0.231598}	SECOND SYMBOL	Pass
Output[6394]: {-0.454505,0.165566}	SECOND SYMBOL	Pass
Output[6395]: {0.423434,0.190418}	SECOND SYMBOL	Pass
Output[6396]: {-0.266646,-0.514654}	SECOND SYMBOL	Pass
Output[6397]: {-0.042422,0.508361}	SECOND SYMBOL	Pass
Output[6398]: {0.526884,-0.389833}	SECOND SYMBOL	Pass
Output[6399]: {-0.723545,0.015823}	SECOND SYMBOL	Pass
Output[6400]: {0.570662,0.550192}	SECOND SYMBOL	Pass
Output[6401]: {-0.111907,-0.749508}	SECOND SYMBOL	Pass
Output[6402]: {-0.510337,0.715586}	SECOND SYMBOL	Pass
Output[6403]: {0.863261,-0.205292}	SECOND SYMBOL	Pass
Output[6404]: {-0.847219,-0.481251}	SECOND SYMBOL	Pass
Output[6405]: {0.335503,0.967559}	SECOND SYMBOL	Pass
Output[6406]: {0.385652,-0.991893}	SECOND SYMBOL	Pass
Output[6407]: {-1.0284,0.535995}	SECOND SYMBOL	Pass
Output[6408]: {1.08361,0.404664}	SECOND SYMBOL	Pass
Output[6409]: {-0.631415,-1.04993}	SECOND SYMBOL	Pass
Output[6410]: {-0.298591,1.22149}	SECOND SYMBOL	Pass
Output[6411]: {0.976793,-0.755357}	SECOND SYMBOL	Pass
Output[6412]: {-1.2068,-0.230598}	SECOND SYMBOL	Pass
Output[6413]: {0.904241,0.938598}	SECOND SYMBOL	Pass
Output[6414]: {0.028726,-1.27132}	SECOND SYMBOL	Pass
Output[6415]: {-0.843841,0.947975}	SECOND SYMBOL	Pass
Output[6416]: {1.3093,-0.054754}	SECOND SYMBOL	Pass
Output[6417]: {-1.06114,-0.821383}	SECOND SYMBOL	Pass
Output[6418]: {0.169202,1.29397}	SECOND SYMBOL	Pass
Output[6419]: {0.745858,-0.991597}	SECOND SYMBOL	Pass
Output[6420]: {-1.23364,0.239751}	SECOND SYMBOL	Pass
Output[6421]: {1.08847,0.662984}	SECOND SYMBOL	Pass
Output[6422]: {-0.305095,-1.22775}	SECOND SYMBOL	Pass
Output[6423]: {-0.57345,1.07607}	SECOND SYMBOL	Pass
Output[6424]: {1.12239,-0.326575}	SECOND SYMBOL	Pass
Output[6425]: {-1.02571,-0.482302}	SECOND SYMBOL	Pass
Output[6426]: {0.412147,1.0566}	SECOND SYMBOL	Pass
Output[6427]: {0.432957,-1.04901}	SECOND SYMBOL	Pass
Output[6428]: {-0.99671,0.408356}	SECOND SYMBOL	Pass
Output[6429]: {0.951526,0.404096}	SECOND SYMBOL	Pass
Output[6430]: {-0.373628,-0.836966}	SECOND SYMBOL	Pass
Output[6431]: {-0.286227,0.853181}	SECOND SYMBOL	Pass
Output[6432]: {0.920901,-0.322321}	SECOND SYMBOL	Pass
Output[6433]: {-0.872743,-0.370294}	SECOND SYMBOL	Pass
Output[6434]: {0.314152,0.810003}	SECOND SYMBOL	Pass
Output[6435]: {0.420392,-0.820336}	SECOND SYMBOL	Pass
Output[6436]: {-0.829474,0.255434}	SECOND SYMBOL	Pass
Output[6437]: {0.747671,0.326904}	SECOND SYMBOL	Pass
Output[6438]: {-0.14094,-0.738401}	SECOND SYMBOL	Pass
Output[6439]: {-0.375489,0.686377}	SECOND SYMBOL	Pass
Output[6440]: {0.742967,-0.157716}	SECOND SYMBOL	Pass
Output[6441]: {-0.53878,-0.458912}	SECOND SYMBOL	Pass
Output[6442]: {0.081618,0.711018}	SECOND SYMBOL	Pass
Output[6443]: {0.47735,-0.434229}	SECOND SYMBOL	Pass
Output[6444]: {-0.775295,0.011818}	SECOND SYMBOL	Pass
Output[6445]: {0.506144,0.504021}	SECOND SYMBOL	Pass
Output[6446]: {0.052478,-0.741533}	SECOND SYMBOL	Pass
Output[6447]: {-0.646161,0.473098}	SECOND SYMBOL	Pass
Output[6448]: {0.823146,0.262919}	SECOND SYMBOL	Pass
Output[6449]: {-0.44238,-0.693312}	SECOND SYMBOL	Pass
Output[6450]: {-0.173521,0.783249}	SECOND SYMBOL	Pass
Output[6451]: {0.702319,-0.424334}	SECOND SYMBOL	Pass
Output[6452]: {-0.939062,-0.257803}	SECOND SYMBOL	Pass
Output[6453]: {0.43107,0.725857}	SECOND SYMBOL	Pass
Output[6454]: {0.285249,-0.885013}	SECOND SYMBOL	Pass
Output[6455]: {-0.872559,0.420934}	SECOND SYMBOL	Pass
Output[6456]: {0.86316,0.264617}	SECOND SYMBOL	Pass
Output[6457]: {-0.433773,-0.843369}	SECOND SYMBOL	Pass
Output[6458]: {-0.246164,0.930049}	SECOND SYMBOL	Pass
Output[6459]: {0.908141,-0.553486}	SECOND SYMBOL	Pass
Output[6460]: {-1.02114,-0.220552}	SECOND SYMBOL	Pass
Output[6461]: {0.496047,0.946009}	SECOND SYMBOL	Pass
Output[6462]: {0.208086,-1.03051}	SECOND SYMBOL	Pass
Output[6463]: {-0.904482,0.48322}	SECOND SYMBOL	Pass
Output[6464]: {0.989952,0.200321}	SECOND SYMBOL	Pass
Output[6465]: {-0.634164,-0.833324}	SECOND SYMBOL	Pass
Output[6466]: {-0.182422,1.03163}	SECOND SYMBOL	Pass
Output[6467]: {0.832993,-0.588082}	SECOND SYMBOL	Pass
Output[6468]: {-1.01701,-0.175739}	SECOND SYMBOL	Pass
Output[6469]: {0.606739,0.810852}	SECOND SYMBOL	Pass
Output[6470]: {0.132063,-1.04997}	SECOND SYMBOL	Pass
Output[6471]: {-0.746138,0.697244}	SECOND SYMBOL	Pass
Output[6472]: {1.05904,0.092333}	SECOND SYMBOL	Pass
Output[6473]: {-0.565851,-0.756769}	SECOND SYMBOL	Pass
Output[6474]: {-0.098387,0.997445}	SECOND SYMBOL	Pass
Output[6475]: {0.708052,-0.583395}	SECOND SYMBOL	Pass
Output[6476]: {-0.967592,0.032055}	SECOND SYMBOL	Pass
Output[6477]: {0.615906,0.631325}	SECOND SYMBOL	Pass
Output[6478]: {0.059616,-0.850692}	SECOND SYMBOL	Pass
Output[6479]: {-0.61606,0.616227}	SECOND SYMBOL	Pass
Output[6480]: {0.866016,0.002518}	SECOND SYMBOL	Pass
Output[6481]: {-0.498692,-0.626358}	SECOND SYMBOL	Pass
Output[6482]: {0.028395,0.831289}	SECOND SYMBOL	Pass
Output[6483]: {0.582957,-0.565284}	SECOND SYMBOL	Pass
Output[6484]: {-0.867218,-0.0093}	SECOND SYMBOL	Pass
Output[6485]: {0.602642,0.501037}	SECOND SYMBOL	Pass
Output[6486]: {-0.038556,-0.744961}	SECOND SYMBOL	Pass
Output[6487]: {-0.471372,0.51399}	SECOND SYMBOL	Pass
Output[6488]: {0.683329,-0.058468}	SECOND SYMBOL	Pass
Output[6489]: {-0.614565,-0.424737}	SECOND SYMBOL	Pass
Output[6490]: {0.109366,0.6198}	SECOND SYMBOL	Pass
Output[6491]: {0.337812,-0.514761}	SECOND SYMBOL	Pass
Output[6492]: {-0.674033,0.111564}	SECOND SYMBOL	Pass
Output[6493]: {0.542276,0.287968}	SECOND SYMBOL	Pass
Output[6494]: {-0.164944,-0.58601}	SECOND SYMBOL	Pass
Output[6495]: {-0.201122,0.483364}	SECOND SYMBOL	Pass
Output[6496]: {0.543199,-0.153605}	SECOND SYMBOL	Pass
Output[6497]: {-0.449323,-0.29117}	SECOND SYMBOL	Pass
Output[6498]: {0.222624,0.463478}	SECOND SYMBOL	Pass
Output[6499]: {0.164287,-0.51199}	SECOND SYMBOL	Pass
Output[6500]: {-0.410688,0.257678}	SECOND SYMBOL	Pass
Output[6501]: {0.392984,0.021645}	SECOND SYMBOL	Pass
Output[6502]: {-0.248858,-0.335095}	SECOND SYMBOL	Pass
Output[6503]: {-0.082332,0.447203}	SECOND SYMBOL	Pass
Output[6504]: {0.304115,-0.298705}	SECOND SYMBOL	Pass
Output[6505]: {-0.425163,0.070004}	SECOND SYMBOL	Pass
Output[6506]: {0.364374,0.239874}	SECOND SYMBOL	Pass
Output[6507]: {-0.044928,-0.310928}	SECOND SYMBOL	Pass
Output[6508]: {-0.116261,0.413868}	SECOND SYMBOL	Pass
Output[6509]: {0.306083,-0.123897}	SECOND SYMBOL	Pass
Output[6510]: {-0.341792,-0.081023}	SECOND SYMBOL	Pass
Output[6511]: {0.182726,0.272632}	SECOND SYMBOL	Pass
Output[6512]: {0.040385,-0.297896}	SECOND SYMBOL	Pass
Output[6513]: {-0.133057,0.405271}	SECOND SYMBOL	Pass
Output[6514]: {0.343485,-0.080564}	SECOND SYMBOL	Pass
Output[6515]: {-0.287422,-0.084884}	SECOND SYMBOL	Pass
Output[6516]: {0.055836,0.277676}	SECOND SYMBOL	Pass
Output[6517]: {0.146062,-0.338725}	SECOND SYMBOL	Pass
Output[6518]: {-0.225731,0.108742}	SECOND SYMBOL	Pass
