(0.982903,0.184365)
(-0.604652,-0.686652)
(-0.0794716,1.02351)
(0.646593,-0.761739)
(-1.05529,0.076561)
(0.808146,0.618635)
(-0.17732,-0.896301)
(-0.450048,0.871102)
(0.883045,-0.354071)
(-0.901423,-0.290861)
(0.388245,0.825974)
(0.252544,-0.866059)
(-0.605793,0.495678)
(0.80092,-0.00611115)
(-0.524332,-0.520609)
(-0.0228071,0.73289)
(0.453638,-0.594261)
(-0.621677,0.170358)
(0.538048,0.227326)
(-0.308699,-0.575259)
(-0.0655222,0.532573)
(0.434046,-0.332513)
(-0.525045,-0.00176048)
(0.386307,0.250627)
(-0.0827541,-0.465528)
(-0.210579,0.399116)
(0.392117,-0.137303)
(-0.403464,-0.0266685)
(0.312963,0.352041)
(-0.077383,-0.40377)
(-0.116111,0.346371)
(0.339639,-0.178527)
(-0.424808,0.0362844)
(0.372721,0.251984)
(-0.184836,-0.302055)
(-0.132195,0.373547)
(0.471523,-0.238346)
(-0.495172,0.0413723)
(0.394011,0.336169)
(-0.120914,-0.537545)
(-0.318945,0.413328)
(0.586335,-0.169345)
(-0.582642,-0.161532)
(0.375949,0.518809)
(0.153205,-0.576241)
(-0.444468,0.436206)
(0.607039,0.0347223)
(-0.513344,-0.416099)
(0.100005,0.662089)
(0.407863,-0.600304)
(-0.674415,0.223491)
(0.569155,0.304673)
(-0.270369,-0.626041)
(-0.246494,0.633985)
(0.634955,-0.305726)
(-0.646101,-0.15719)
(0.436499,0.522377)
(-0.0151844,-0.66682)
(-0.437655,0.484499)
(0.620994,0.0816298)
(-0.457143,-0.382897)
(0.0655985,0.565792)
(0.314687,-0.401026)
(-0.52957,0.130721)
(0.427517,0.204045)
(-0.0900431,-0.546783)
(-0.272545,0.271289)
(0.42257,-0.147792)
(-0.288784,-0.110979)
(0.105542,0.312402)
(0.0942726,-0.243412)
(-0.249125,0.076932)
(0.159659,0.0948925)
(0.00521278,-0.253049)
(-0.215505,0.113575)
(0.188612,0.0560446)
(0.00648594,-0.155252)
(-0.100744,0.174062)
(0.1919,-0.0125647)
(-0.207367,-0.161075)
(-0.0456495,0.289268)
(0.196087,-0.301186)
(-0.269226,-0.0143089)
(0.252032,0.241653)
(-0.0266418,-0.489124)
(-0.389691,0.355868)
(0.530526,-0.0657682)
(-0.409763,-0.371737)
(0.109222,0.648834)
(0.343427,-0.450788)
(-0.697879,0.0768185)
(0.601374,0.401588)
(-0.107349,-0.721895)
(-0.37941,0.633342)
(0.685232,-0.275768)
(-0.759664,-0.331456)
(0.368644,0.738572)
(0.213826,-0.782593)
(-0.730663,0.435961)
(0.876313,0.174184)
(-0.452726,-0.692958)
(-0.112377,0.784088)
(0.625271,-0.576886)
(-0.846359,0.0490475)
(0.690036,0.585065)
(-0.10264,-0.837152)
(-0.527707,0.596089)
(0.78533,-0.230742)
(-0.704056,-0.310012)
(0.234747,0.657553)
(0.172891,-0.601017)
(-0.626637,0.383727)
(0.672503,0.128182)
(-0.461316,-0.563568)
(0.0437212,0.639557)
(0.322318,-0.468512)
(-0.513083,0.191807)
(0.493539,0.271304)
(-0.155123,-0.372557)
(-0.131824,0.455401)
(0.352504,-0.244542)
(-0.434052,0.0331669)
(0.308911,0.169747)
(-0.134286,-0.400907)
(-0.161798,0.298569)
(0.256424,-0.166975)
(-0.386498,0.0496922)
(0.260445,0.133482)
(-0.0952768,-0.27809)
(-0.0091362,0.297262)
(0.205711,-0.240437)
(-0.293403,0.0724745)
(0.344918,0.201845)
(-0.211825,-0.394994)
(-0.158096,0.399331)
(0.389356,-0.315989)
(-0.485862,0.0214224)
(0.410953,0.328604)
(-0.0952721,-0.527876)
(-0.359882,0.492207)
(0.597999,-0.302875)
(-0.575363,-0.168176)
(0.243598,0.60314)
(0.120002,-0.629434)
(-0.50029,0.42374)
(0.722591,0.092412)
(-0.568324,-0.434595)
(0.113993,0.592087)
(0.34645,-0.602654)
(-0.660748,0.183839)
(0.618832,0.252779)
(-0.246875,-0.568085)
(-0.287846,0.660718)
(0.558852,-0.315134)
(-0.569717,-0.11778)
(0.448622,0.442643)
(-0.00531006,-0.561471)
(-0.438381,0.378413)
(0.498193,-0.153481)
(-0.42846,-0.322345)
(0.228127,0.571659)
(0.148751,-0.460171)
(-0.526067,0.219806)
(0.477901,0.0950737)
(-0.334764,-0.355936)
(0.0439863,0.378903)
(0.281516,-0.280457)
(-0.392486,0.0681)
(0.343599,0.119614)
(-0.114485,-0.286176)
(-0.0284777,0.432412)
(0.185515,-0.170548)
(-0.328137,0.0452557)
(0.203991,0.093771)
(-0.0988884,-0.335305)
(-0.0688848,0.284084)
(0.1761,-0.162678)
(-0.249625,0.0238419)
(0.189168,0.168463)
(-0.138621,-0.223006)
(-0.0207539,0.257446)
(0.146744,-0.192863)
(-0.202794,0.0317469)
(0.25801,0.165065)
(-0.0755529,-0.263367)
(-0.14013,0.279744)
(0.22486,-0.120894)
(-0.350306,-0.0859699)
(0.211046,0.250715)
(0.0097456,-0.256973)
(-0.278542,0.217014)
(0.303452,-0.105536)
(-0.194513,-0.153207)
(0.0791559,0.282283)
(0.0600739,-0.215135)
(-0.199742,0.00327778)
(0.258001,0.050087)
(-0.197718,-0.191233)
(0.0473804,0.239734)
(-0.00420761,-0.209239)
(-0.270668,0.0688791)
(0.255865,0.0371447)
(-0.15584,-0.22183)
(0.036809,0.282274)
(0.0863447,-0.254297)
(-0.26899,0.0968819)
(0.165684,0.0460873)
(-0.0773306,-0.167792)
(-0.130366,0.259192)
(0.25896,-0.233018)
(-0.299868,0.116254)
(0.278812,0.152325)
(-0.0429449,-0.390113)
(-0.141258,0.322073)
(0.359352,-0.173275)
(-0.400017,-0.15444)
(0.157767,0.370047)
(0.0770006,-0.393886)
(-0.322865,0.241982)
(0.424114,-0.0192165)
(-0.248128,-0.342459)
(-0.000601768,0.461762)
(0.375404,-0.300829)
(-0.444812,0.0226183)
(0.295054,0.20705)
(-0.0364313,-0.484245)
(-0.190665,0.396417)
(0.397377,-0.125222)
(-0.421003,-0.282147)
(0.120579,0.426367)
(0.280646,-0.369671)
(-0.416984,0.08529)
(0.320971,0.226912)
(-0.136255,-0.481182)
(-0.244493,0.382012)
(0.331853,-0.0935106)
(-0.349832,-0.182163)
(0.0979948,0.412335)
(0.219095,-0.339402)
(-0.384829,0.0814896)
(0.317798,0.196149)
(-0.0595694,-0.422592)
(-0.142439,0.36109)
(0.368481,-0.0350943)
(-0.257313,-0.118694)
(0.100895,0.306996)
(0.3265,-0.296028)
(-0.283343,-0.0806551)
(0.263316,0.319476)
(0.111806,-0.30824)
(-0.172186,0.258505)
(0.35117,0.0832443)
(-0.269113,-0.297716)
(-0.0511894,0.382727)
(0.341932,-0.107801)
(-0.301245,-0.107773)
(0.164124,0.337143)
(0.0736275,-0.210093)
(-0.180324,0.143017)
(0.345554,0.160505)
(-0.156216,-0.347898)
(-0.140021,0.431074)
(0.263468,-0.176517)
(-0.290154,-0.123925)
(0.065506,0.294381)
(0.167143,-0.248622)
(-0.396098,0.186106)
(0.318754,0.182939)
(-0.172763,-0.30962)
(-0.158781,0.417404)
(0.282724,-0.13406)
(-0.307548,-0.0949202)
(0.0724068,0.398724)
(0.19245,-0.335319)
(-0.266259,0.163306)
(0.283316,0.0706186)
(-0.162621,-0.210596)
(-0.172616,0.234493)
(0.27443,-0.0832653)
(-0.204514,-0.111701)
(0.118745,0.26461)
(0.0253572,-0.167445)
(-0.172005,0.0938063)
(0.197697,0.145065)
(-0.0584335,-0.120691)
(-0.0928211,0.129455)
(0.144386,-0.0117311)
(-0.143564,-0.137343)
(-0.0358152,0.0893927)
(0.122902,-0.00588131)
(-0.170338,-0.0874643)
(0.113707,0.0691051)
(-0.0388899,-0.116495)
(-0.0917749,-0.00704002)
(0.0911264,0.0907564)
(0.0481491,-0.0870504)
(-0.109242,0.0168238)
(0.206447,0.0423441)
(-0.0977058,-0.158422)
(-0.0876455,0.157222)
(0.19823,-0.0463791)
(-0.217311,-0.203289)
(0.0933771,0.141997)
(0.144553,-0.161559)
(-0.234958,0.0615349)
(0.234171,0.135775)
(-0.102201,-0.306367)
(-0.110779,0.217173)
(0.221315,-0.0627079)
(-0.184443,-0.137084)
(0.230345,0.259248)
(0.0909281,-0.305671)
(-0.32305,0.158648)
(0.254535,0.00410271)
(-0.194034,-0.242586)
(-0.0357256,0.274055)
(0.22578,-0.243634)
(-0.330047,0.0193758)
(0.255261,0.220027)
(-0.0520287,-0.315645)
(-0.0386114,0.26727)
(0.347816,-0.146996)
(-0.22603,-0.0420179)
(0.11515,0.299735)
(0.0520382,-0.168637)
(-0.220451,0.141217)
(0.406913,-0.0136223)
(-0.215092,-0.185885)
(0.0941362,0.335178)
(0.206506,-0.282205)
(-0.324416,0.111386)
(0.332822,0.0686769)
(-0.19221,-0.262276)
(-0.0662613,0.343081)
(0.233995,-0.301634)
(-0.381735,0.0736418)
(0.345029,0.208398)
(-0.0499487,-0.424144)
(-0.216776,0.41831)
(0.424834,-0.182031)
(-0.501115,-0.119096)
(0.14147,0.475466)
(0.0347004,-0.471061)
(-0.366734,0.212937)
(0.459003,0.0451164)
(-0.390161,-0.290609)
(-0.0330057,0.450491)
(0.297793,-0.252679)
(-0.481853,0.0114813)
(0.355606,0.268908)
(-0.109872,-0.440913)
(-0.278649,0.366864)
(0.477722,-0.166121)
(-0.44235,-0.161508)
(0.17118,0.469584)
(0.182913,-0.438017)
(-0.39153,0.14042)
(0.34506,0.163869)
(-0.230199,-0.375655)
(-0.0161724,0.396923)
(0.301356,-0.212651)
(-0.415362,-0.0138998)
(0.223267,0.227061)
(-0.00948715,-0.307306)
(-0.178811,0.188741)
(0.228124,-0.00383091)
(-0.127692,-0.195683)
(-0.0526495,0.235652)
(0.106004,-0.0881729)
(-0.213551,0.0180006)
(0.0229845,0.091177)
(-0.0713577,-0.11065)
(-0.0333462,0.0579357)
(0.0590267,-0.0690098)
(0.0109606,0.00259495)
(-0.0637693,0.0452957)
(-0.0498648,0.0566092)
(0.137105,0.0449677)
(-0.055541,-0.0407343)
(0.0146179,0.120602)
(0.0702839,-0.0520649)
(-0.124656,0.0169573)
(0.227035,0.0403099)
(0.0785036,-0.187257)
(-0.122834,0.148542)
(0.13619,0.0602732)
(-0.332445,-0.127728)
(0.0136833,0.191788)
(0.0878735,-0.214452)
(-0.204511,0.0855894)
(0.34086,0.14256)
(-0.0425606,-0.30532)
(-0.171556,0.245403)
(0.295316,-0.103932)
(-0.26228,-0.122223)
(0.0845909,0.428761)
(0.143181,-0.267136)
(-0.297997,0.123135)
(0.257816,0.215651)
(-0.105244,-0.394439)
(-0.187019,0.240237)
(0.379666,-0.000667572)
(-0.35376,-0.22515)
(0.0398102,0.425344)
(0.289656,-0.356862)
(-0.439241,-0.0106239)
(0.38328,0.236037)
(-0.0708904,-0.492525)
(-0.200172,0.408848)
(0.415382,-0.118146)
(-0.33602,-0.309155)
(0.0774584,0.488916)
(0.366729,-0.501198)
(-0.549684,0.190117)
(0.487866,0.243006)
(-0.126144,-0.486378)
(-0.30687,0.396313)
(0.535231,-0.0761499)
(-0.464506,-0.144049)
(0.0877495,0.474828)
(0.267874,-0.491103)
(-0.413258,0.168391)
(0.460945,0.107469)
(-0.214588,-0.42029)
(-0.0932789,0.546407)
(0.38151,-0.247717)
(-0.396491,-0.187828)
(0.265746,0.325038)
(0.0979471,-0.388579)
(-0.299286,0.252169)
(0.416918,-0.0202837)
(-0.328422,-0.217882)
(0.0598335,0.265592)
(0.122691,-0.195795)
(-0.236961,0.0953417)
(0.285177,0.0189238)
(-0.141617,-0.190059)
(0.00933838,0.259186)
(0.0926857,-0.147377)
(-0.274547,0.131412)
(0.197988,0.0488377)
(-0.223082,-0.178867)
(0.0489435,0.243653)
(0.0846357,-0.210221)
(-0.267362,0.0644751)
(0.246418,0.123238)
(-0.211088,-0.252691)
(0.0502005,0.325027)
(0.257749,-0.267364)
(-0.276131,0.0428324)
(0.347731,0.148088)
(-0.166823,-0.433259)
(-0.121322,0.39981)
(0.377534,-0.21898)
(-0.429934,-0.0256252)
(0.174125,0.35974)
(0.0902081,-0.305583)
(-0.339239,0.195668)
(0.377318,0.0992918)
(-0.311829,-0.293872)
(0.0881128,0.41719)
(0.25648,-0.333978)
(-0.374273,0.0089817)
(0.238218,0.259303)
(-0.0642061,-0.286283)
(-0.216701,0.224564)
(0.278832,0.000352859)
(-0.215158,-0.221088)
(0.0019207,0.21036)
(0.217369,-0.121469)
(-0.191801,-0.0332756)
(0.0919371,0.0984926)
(0.0801315,-0.170013)
(-0.167852,0.0723515)
(0.101301,0.0986118)
(-0.0157537,-0.223024)
(-0.266092,0.00184822)
(0.185679,0.113465)
(-0.0154066,-0.366947)
(-0.192209,0.231962)
(0.351095,-0.0280838)
(-0.342329,-0.2437)
(0.0178385,0.466442)
(0.277444,-0.415413)
(-0.532557,0.0793734)
(0.494205,0.401657)
(-0.161751,-0.554646)
(-0.363368,0.587232)
(0.63464,-0.092741)
(-0.603663,-0.377796)
(0.15379,0.625906)
(0.341777,-0.624688)
(-0.757727,0.343246)
(0.770877,0.33709)
(-0.297646,-0.784489)
(-0.205631,0.800912)
(0.748998,-0.423819)
(-0.804756,-0.154236)
(0.420156,0.757707)
(0.0747309,-0.874406)
(-0.73575,0.565392)
(0.975409,0.101148)
(-0.521175,-0.612081)
(0.0598936,0.837535)
(0.574652,-0.648886)
(-0.887543,0.0333881)
(0.610978,0.500746)
(-0.106776,-0.738066)
(-0.469036,0.620996)
(0.620996,-0.250588)
(-0.585234,-0.388738)
(0.238073,0.573293)
(0.313224,-0.530661)
(-0.490929,0.270148)
(0.519274,0.140121)
(-0.323698,-0.446864)
(-0.0887165,0.459901)
(0.326143,-0.27949)
(-0.399959,0.00716305)
(0.273176,0.235171)
(-0.011548,-0.18208)
(-0.0861168,0.157787)
(0.167657,-0.0419092)
(-0.135426,-0.044466)
(0.0230951,0.132047)
(-0.079216,-0.0701046)
(0.0203314,0.121984)
(-0.0406389,-0.00538254)
(-0.0721188,0.0847282)
(0.0191841,-0.122946)
(-0.123044,-0.0149803)
(0.113127,0.132084)
(-0.0318613,-0.193892)
(-0.0947113,0.199474)
(0.270519,-0.0994635)
(-0.292186,-0.112201)
(0.0816746,0.344974)
(0.0613832,-0.335356)
(-0.318091,0.191269)
(0.353477,0.0182152)
(-0.237959,-0.229214)
(-0.0263176,0.359579)
(0.306652,-0.296347)
(-0.375138,0.0699425)
(0.309689,0.194914)
(-0.173182,-0.292032)
(-0.13625,0.402349)
(0.296161,-0.103569)
(-0.350204,-0.0526447)
(0.105215,0.324208)
(-0.0288057,-0.317793)
(-0.290713,0.20937)
(0.356845,0.0282421)
(-0.211146,-0.100599)
(-0.00229073,0.261044)
(0.156641,-0.119212)
(-0.190851,0.0213947)
(0.159875,0.0461349)
(-0.11062,-0.200551)
(0.0406504,0.177843)
(0.0913811,-0.14251)
(-0.155984,0.0735359)
(0.12251,0.0692644)
(-0.0436916,-0.141105)
(-0.0295219,0.18333)
(0.0278673,-0.163939)
(-0.121753,0.0972586)
(0.142933,0.0175686)
(-0.162684,-0.127985)
(-0.0147572,0.162595)
(0.0438213,-0.156985)
(-0.16347,-0.0035305)
(0.191754,0.0409489)
(-0.205482,-0.140997)
(-0.0154972,0.241235)
(0.141217,-0.0299997)
(-0.119258,0.0727348)
(0.140811,0.0988903)
(-0.0751724,-0.121393)
(-0.112322,0.130485)
(0.124697,-0.0652113)
(-0.0571518,-0.00895119)
(0.0766325,0.113076)
(-0.0382776,-0.0731211)
(-0.0124254,0.0601282)
(0.0260811,-0.0232401)
(0.0247192,-0.00202274)
(-0.0260782,0.0315018)
(-0.0127287,-0.121738)
(0.0446253,0.0453377)
(-0.0267906,-0.0408125)
(-0.0454378,0.0915947)
(0.0961637,-0.124953)
(-0.160243,-0.0457869)
(0.154127,0.0825491)
(-0.0249939,-0.157175)
(-0.0622091,0.229438)
(0.209888,-0.0784683)
(-0.282885,0.00807285)
(0.213416,0.191501)
(0.0392342,-0.354231)
(-0.270998,0.212364)
(0.407554,-0.0479412)
(-0.3035,-0.210204)
(0.0970755,0.462112)
(0.20353,-0.44268)
(-0.509895,0.208158)
(0.498981,0.180354)
(-0.268909,-0.532969)
(-0.219085,0.592754)
(0.535542,-0.320997)
(-0.634132,-0.0810976)
(0.444747,0.529899)
(0.0265551,-0.651894)
(-0.555142,0.500159)
(0.735279,-0.081542)
(-0.642574,-0.52107)
(0.165814,0.845939)
(0.433571,-0.676891)
(-0.776711,0.238343)
(0.866234,0.34522)
(-0.244509,-0.788212)
(-0.328965,0.804823)
(0.708963,-0.43372)
(-0.928318,-0.186322)
(0.482592,0.704412)
(0.147462,-0.956582)
(-0.738672,0.483414)
(0.927592,0.0607443)
(-0.611781,-0.700352)
(-0.0273714,1.02581)
(0.693299,-0.700741)
(-0.994399,0.0207577)
(0.788425,0.544185)
(-0.226335,-0.973101)
(-0.529782,0.858361)
(1.0443,-0.241385)
(-0.835052,-0.543557)
(0.216991,0.915564)
(0.441247,-0.828758)
(-0.950885,0.38625)
(0.892366,0.449828)
(-0.375998,-0.897389)
(-0.351854,0.860662)
(0.847117,-0.433626)
(-0.942774,-0.318292)
(0.422558,0.83375)
(0.280202,-0.909186)
(-0.859362,0.405097)
(0.874222,0.218844)
(-0.482656,-0.776198)
(-0.204103,0.852056)
(0.69833,-0.464602)
(-0.89283,-0.16222)
(0.432137,0.812117)
(0.216062,-0.828329)
(-0.821037,0.392143)
(0.782372,0.189935)
(-0.462251,-0.686226)
(-0.227733,0.859055)
(0.759299,-0.386686)
(-0.789418,-0.174854)
(0.43926,0.614061)
(0.162781,-0.767058)
(-0.678786,0.385118)
(0.70793,0.141247)
(-0.466257,-0.647657)
(-0.19874,0.819344)
(0.635756,-0.504303)
(-0.699248,-0.124398)
(0.419902,0.569116)
(0.0686903,-0.74429)
(-0.527712,0.362235)
(0.662623,0.070385)
(-0.34673,-0.506013)
(-0.129917,0.638597)
(0.518419,-0.302703)
(-0.61222,-0.118958)
(0.309479,0.478806)
(0.0768108,-0.665246)
(-0.419947,0.367975)
(0.492542,0.101626)
(-0.27588,-0.341572)
(-0.116827,0.431421)
(0.42216,-0.187924)
(-0.41614,-0.137821)
(0.163756,0.342685)
(0.139811,-0.3667)
(-0.410951,0.0687551)
(0.373239,0.191226)
(-0.0361519,-0.340579)
(-0.237688,0.217307)
(0.435398,0.0689182)
(-0.236236,-0.242419)
(-0.0236874,0.351023)
(0.413726,-0.186699)
(-0.517076,-0.135091)
(0.202652,0.444804)
(0.232957,-0.462649)
(-0.430943,0.187466)
(0.5525,0.254004)
(-0.237518,-0.427212)
(-0.149317,0.521202)
(0.598025,-0.26048)
(-0.50078,-0.204475)
(0.210972,0.567344)
(0.233209,-0.599996)
(-0.578458,0.320844)
(0.681803,0.268229)
(-0.328588,-0.568353)
(-0.165126,0.763858)
(0.636127,-0.383342)
(-0.723281,-0.141953)
(0.461475,0.603291)
(0.0549021,-0.799535)
(-0.634885,0.512846)
(0.789959,0.0712786)
(-0.513431,-0.66632)
(-0.0424557,0.788397)
(0.552258,-0.588307)
(-0.894049,-0.0344391)
(0.572635,0.491855)
(-0.0765018,-0.729155)
(-0.500713,0.656247)
(0.788081,-0.143828)
(-0.563203,-0.326863)
(0.259946,0.739777)
(0.381753,-0.640649)
(-0.745481,0.251883)
(0.639729,0.255399)
(-0.322848,-0.639367)
(-0.124374,0.665667)
(0.515169,-0.25793)
(-0.570004,-0.213102)
(0.357762,0.512897)
(0.0281296,-0.505041)
(-0.406069,0.317636)
(0.480325,0.0938673)
(-0.306231,-0.428635)
(0.00963211,0.514145)
(0.348314,-0.230278)
(-0.300495,0.0514994)
(0.266424,0.262585)
(0.0370827,-0.340133)
(-0.256798,0.224976)
(0.268993,0.123652)
(-0.17142,-0.194636)
(-0.0468912,0.295563)
(0.180123,-0.254827)
(-0.269335,-0.0660553)
(0.133898,0.23465)
(0.128535,-0.122582)
(-0.18488,0.09445)
(0.164174,0.153276)
(-0.0309458,-0.204778)
(-0.0560141,0.152814)
(0.254678,0.0215273)
(-0.105004,-0.0687609)
(-0.00866508,0.201609)
(0.156806,-0.164769)
(-0.162598,0.0286541)
(0.131087,0.108216)
(-0.00742435,-0.262001)
(-0.19474,0.163932)
(0.261538,-0.0133553)
(-0.172242,-0.215686)
(0.00957012,0.161567)
(0.149102,-0.193247)
(-0.324883,0.0433159)
(0.137041,0.199575)
(-0.0630131,-0.137944)
(-0.122483,0.184561)
(0.31321,-0.12283)
(-0.181074,-0.0999622)
(0.112865,0.291916)
(0.104981,-0.251206)
(-0.260543,0.134815)
(0.223588,0.0166264)
(-0.0403614,-0.136308)
(-0.0144434,0.244983)
(0.145273,-0.151821)
(-0.172766,0.0529013)
(0.135985,0.0966921)
(-0.118312,-0.143146)
(-0.0715113,0.177323)
(0.0951214,-0.0972033)
(-0.225937,-0.0752735)
(0.0169659,0.144149)
(-0.0753603,-0.180963)
(-0.13284,0.117109)
(0.167788,-0.148287)
(-0.133271,-0.0136309)
(0.0958328,0.144078)
(-0.0547514,-0.15801)
(-0.15209,0.153999)
(0.171268,-0.0136166)
(-0.112884,-0.0458641)
(0.128285,0.238875)
(0.0677471,-0.157081)
(-0.241691,0.0519161)
(0.267567,0.0639954)
(-0.184558,-0.0764608)
(0.0147028,0.27473)
(0.254314,-0.21024)
(-0.395003,0.0437498)
(0.181292,0.21379)
(-0.0432281,-0.265735)
(-0.271396,0.283908)
(0.324902,-0.0461054)
(-0.308248,-0.186367)
(0.0233717,0.333314)
(0.224691,-0.235886)
(-0.350239,0.0527792)
(0.410582,0.243406)
(-0.00511456,-0.356539)
(-0.210892,0.364846)
(0.44155,-0.0627422)
(-0.372254,-0.289585)
(0.00415897,0.467465)
(0.208176,-0.414961)
(-0.556529,0.12635)
(0.504431,0.280543)
(-0.163969,-0.520565)
(-0.282484,0.559476)
(0.551091,-0.204357)
(-0.58015,-0.286736)
(0.298128,0.606769)
(0.215573,-0.644299)
(-0.650813,0.243382)
(0.700887,0.240926)
(-0.221456,-0.602979)
(-0.17265,0.748677)
(0.753061,-0.37259)
(-0.788547,-0.104942)
(0.379212,0.68114)
(0.182961,-0.830183)
(-0.646396,0.479517)
(0.863956,0.0699463)
(-0.544572,-0.64916)
(-0.0496016,0.857857)
(0.616326,-0.584849)
(-0.820448,0.0426645)
(0.719929,0.623073)
(-0.0907173,-0.881455)
(-0.612101,0.653048)
(0.919483,-0.143202)
(-0.705298,-0.417485)
(0.256851,0.84492)
(0.412331,-0.777575)
(-0.841402,0.251771)
(0.751445,0.356548)
(-0.336044,-0.786798)
(-0.354706,0.816741)
(0.636345,-0.347325)
(-0.755039,-0.141804)
(0.303445,0.623924)
(0.0703783,-0.776676)
(-0.605868,0.411226)
(0.733791,0.0750113)
(-0.430122,-0.5593)
(-0.0392838,0.680043)
(0.411257,-0.502255)
(-0.556214,0.00433826)
(0.450018,0.342438)
(-0.078474,-0.602408)
(-0.376731,0.515478)
(0.505711,-0.109908)
(-0.375205,-0.186478)
(0.0773163,0.554343)
(0.246799,-0.43008)
(-0.399681,0.11188)
(0.373265,0.202559)
(-0.139265,-0.400663)
(-0.175872,0.265976)
(0.381942,0.0298262)
(-0.274363,-0.218759)
(0.095294,0.352089)
(0.204798,-0.234362)
(-0.308681,0.0808163)
(0.182866,0.0676985)
(-0.084547,-0.305204)
(-0.0833902,0.0639353)
(0.337343,0.0411911)
(-0.135336,-0.232643)
(-0.0394402,0.209853)
(0.204163,-0.153063)
(-0.361532,0.0379982)
(0.117745,0.234739)
(0.109937,-0.236581)
(-0.249266,0.164372)
(0.309712,0.0382967)
(-0.111094,-0.258311)
(-0.0997763,0.269235)
(0.306617,-0.106711)
(-0.315807,-0.0152006)
(0.184624,0.270117)
(0.138505,-0.28281)
(-0.299963,0.224587)
(0.319486,0.127375)
(-0.223496,-0.199705)
(-0.0644188,0.284104)
(0.293819,-0.167893)
(-0.310111,-0.0405197)
(0.130132,0.228049)
(0.0411644,-0.240597)
(-0.217209,0.00917339)
(0.251081,0.0489597)
(-0.0982676,-0.185114)
(-0.115762,0.162249)
(0.223018,-0.0365334)
(-0.20647,-0.017498)
(0.0846758,0.108956)
(0.0487728,-0.0399399)
(-0.172156,-0.0493288)
(0.140801,0.130834)
(0.137936,-0.083456)
(-0.210876,0.0154266)
(0.175284,0.1501)
(0.0757189,-0.246629)
(-0.216744,0.221735)
(0.204331,0.122437)
(-0.184386,-0.344796)
(-0.0890503,0.377459)
(0.396008,-0.284848)
(-0.445582,-0.0753956)
(0.365828,0.409836)
(0.0637798,-0.560163)
(-0.450979,0.34936)
(0.635922,0.0490656)
(-0.439766,-0.46751)
(-0.0508728,0.661158)
(0.512461,-0.421772)
(-0.7056,0.00524426)
(0.490249,0.519356)
(0.0252037,-0.742047)
(-0.510215,0.549088)
(0.730996,-0.0115395)
(-0.571545,-0.579503)
(0.0349083,0.720394)
(0.507146,-0.628369)
(-0.946434,0.137835)
(0.64147,0.471484)
(-0.109756,-0.831753)
(-0.508989,0.57074)
(0.804789,-0.0697556)
(-0.588339,-0.514934)
(0.147614,0.773001)
(0.487278,-0.51541)
(-0.724273,0.12317)
(0.590252,0.369805)
(-0.110191,-0.698748)
(-0.398672,0.582485)
(0.575276,-0.069046)
(-0.497504,-0.385772)
(0.0231628,0.5949)
(0.404477,-0.412606)
(-0.528187,-0.0626602)
(0.256349,0.4175)
(0.00436592,-0.500326)
(-0.380433,0.376242)
(0.429895,0.170896)
(-0.205101,-0.385277)
(-0.166877,0.467038)
(0.484299,-0.185923)
(-0.441384,-0.243297)
(0.0785313,0.531486)
(0.291829,-0.416183)
(-0.57611,0.00641918)
(0.412403,0.32312)
(0.191839,-0.599491)
(-0.417572,0.447454)
(0.680327,-0.0156555)
(-0.408415,-0.440163)
(0.0104389,0.607057)
(0.542988,-0.500826)
(-0.00212479,0.556411)
(0.340303,-0.403708)
(-0.487654,0.0570469)
(0.559245,0.289294)
(-0.345339,-0.429625)
(-0.0160561,0.461457)
(0.393911,-0.27897)
(-0.526346,0.0214434)
(0.366772,0.265241)
(-0.150438,-0.356953)
(-0.185708,0.461443)
(0.347976,-0.209943)
(-0.395147,-0.0527048)
(0.323166,0.278687)
(-0.0717869,-0.379413)
(-0.1564,0.341349)
(0.343312,-0.166993)
(-0.504058,-0.0553732)
(0.188907,0.371203)
(-0.0513964,-0.400211)
(-0.204893,0.365807)
(0.42583,-0.100037)
(-0.404941,-0.0211039)
(0.223891,0.303198)
(0.000411987,-0.454617)
(-0.197122,0.310516)
(0.48765,-0.129057)
(-0.438611,-0.0847864)
(0.316999,0.444247)
(0.121684,-0.540738)
(-0.399152,0.379197)
(0.642474,0.00336742)
(-0.442943,-0.430473)
(0.153702,0.684156)
(0.263425,-0.597677)
(-0.654373,0.231109)
(0.725232,0.231285)
(-0.358226,-0.712915)
(-0.219956,0.786942)
(0.715497,-0.445289)
(-0.849635,-0.0867577)
(0.634049,0.642587)
(0.00365067,-0.865104)
(-0.53395,0.62447)
(0.963809,-0.109175)
(-0.767898,-0.621414)
(0.260808,0.957271)
(0.519392,-0.878605)
(-0.944884,0.217244)
(0.853041,0.502316)
(-0.414186,-0.919058)
(-0.348044,0.958938)
(0.932111,-0.323724)
(-1.01419,-0.329963)
(0.485623,0.913849)
(0.386483,-0.989678)
(-0.830038,0.49811)
(0.940355,0.104039)
(-0.459586,-0.880836)
(-0.127935,0.851351)
(0.738919,-0.440021)
(-0.951667,-0.112479)
(0.482153,0.711233)
(0.131721,-0.778067)
(-0.690622,0.425593)
(0.7859,0.21371)
(-0.438665,-0.63697)
(-0.233987,0.74637)
(0.632372,-0.39302)
(-0.688071,-0.145207)
(0.346666,0.637981)
