Real	Imaginary
c06d2480	40206620
c0d93020	c0c52e90
bf42e500	3fe9cc80
40906480	408e21b0
bfca9100	400fe4e0
c035c0a0	c0179340
bfcc8200	409f02f0
bfe82fc0	40177da0
41111c80	c0820850
409f2500	c05091a0
c1093990	bf473580
3ee75a00	3e330200
406d0560	40442e00
bf054680	c0c406e0
bfaf1b40	40795180
bf9d3940	c0938f40
bf82a600	3f8eff40
bfb48100	c0748760
3f5a7480	c0871f70
3f5b6c80	40450f00
be6e1c00	be484200
409fda30	c0f12170
3fc6af00	c03d9900
be998f00	bfe34c40
4043a000	3e895e00
be729400	c0afc750
40052280	410b15f0
3bcec000	3f29e180
bfcc1b80	c0008020
bf372800	bfa71040
4079c860	c0511620
bffc0b00	3ff20a80
40d7f7f0	c09b5a70
c0adf560	400eaf20
3ff0b140	c0f06ea0
3f1b7d00	40258fc0
c0a43680	3ef70000
bf25fd80	c05777e0
c05344c0	4021ab80
be81b500	c0bc9690
c0032960	c0647040
40939ca0	bfcc2340
c04f2b60	c0fc8af0
c0720ba0	c03c5460
3f966dc0	40a80550
bfeab440	4018a220
3f02ef00	c009b8e0
3d403800	bd5de000
c0980b30	3fd3b9c0
bff95e80	3fb460c0
c0b35d80	40eb6bd0
40b0f340	c0d773d0
40a55900	3ef39700
3c9ec000	3fdaa600
3ee92100	bfc7f0c0
beacde00	3ead6300
c0bd7eb0	c0c83060
3f8f5c00	c0ec9b20
40681640	406c2360
c03e0f20	c0e424d0
c1029958	3f8582c0
c055d120	3b788000
c0833570	bf9819c0
40f5a550	3efb5f00
4009d260	c05a0de0
3f863f00	c0c803a0
c0e20370	c0012d00
40952f80	4081bec0
bf8a51c0	3e304200
bd160800	40429020
c02aca00	3ea29a00
bfdb3100	bf09c200
c01c2460	40906b60
3fb9c100	40294c40
bedfbf00	c109e900
c0a0c4c0	bfe0b480
3fa9ed00	c11adcd8
c0277100	3f532200
40a10800	c08eadb0
c02689a0	c0ceef30
c0362160	407047c0
c02b7e20	40040b00
c01fb320	c0ae8b50
c0291140	c0addf50
c0846130	be869100
3fe9ad40	be031400
c0e56f00	bfb845c0
40a763b0	c0156240
c0bafd40	c11097c8
40a2f6d0	3f699680
bf9b9c40	be455400
c0565ec0	c11a8688
bf387780	c07d0540
40c66990	c0ebdce0
bf00d980	40470a60
40b38790	c0532400
40d59050	bd162800
c0ef9dc0	c00120a0
400e67e0	40da8ea0
40ed5ad0	c04d9420
3f8436c0	c0b31160
c0cad280	c08210f0
40e5d9c0	3f91a4c0
bff959c0	c01d4fe0
c0209000	c0824250
3ff9ae00	bf4dee00
bee23e00	40803ae0
3f77ca00	c1044250
c04fabc0	beab1f00
c0333b00	c00a6ee0
bf50b300	c08b7050
403fc920	bf663180
bf8fc080	40d30cc0
40a004b0	40080bc0
bfab6380	400a4180
c08ee4b0	409367c0
405c7520	c0307140
40eedbf0	40b03570
3eabd900	40ba49b0
bf7f0c80	bf103600
c00f22c0	40087440
c020bcc0	bf097980
c05719e0	c0a7bf50
bfb54e00	3f9d4080
bfd79740	c00f5b20
3fdaa240	c0ac19e0
3fc0c500	40543460
40de6fe0	bf5cb080
40cadd10	4090d280
40d7ec40	c049ffa0
4089c3c0	c1068a50
4092f100	3ef0ac00
c0b9e730	c0dfb270
3c612000	c093bc80
3ff88140	409b30b0
3ea41500	c1167190
3ff78d40	c0542ae0
3f857600	bfb8fb00
bf128c00	bf945d40
3f867a80	c0146ee0
bef9dc00	402dfb00
40b12b80	c06b9840
3fbf0d80	40a21850
bf981b00	c07cb9c0
bdbddc00	401357e0
3fd89300	40be5140
3fdfc5c0	401b1dc0
40833aa0	c0642c00
3e450200	4019dd20
bfd6e880	c0822b80
c0028580	bfa88980
c08352d0	40814720
40cac370	3e858400
408c1d70	c01e6140
404fc6c0	c08cacf0
40ba4720	3f8c1c00
3eca3400	c08fdfc0
c001d960	401dbac0
4084acd0	c027d1c0
3f397e00	beb13f00
3fb35dc0	c0598aa0
3f91a180	bf622a80
3cd59000	3f87d080
3fd43a00	c062b4a0
bf94bb00	40a66dd0
bfd02600	bf7dce80
bf85f540	40992210
411d8410	c0a4f430
3fa07e00	bf93dac0
3fd231c0	be94e700
c084dff0	400c98a0
3fbfe640	c063fb80
bf82ce40	40a24e90
3f747080	40632d20
c03f8340	c0468be0
4059cae0	c091a3c0
c08157c0	c008cac0
40fe60a0	3ef16700
c080bef0	4045a960
40127100	4043a880
bf81d0c0	40d76770
3feb69c0	c08a1740
c077dfa0	3f892ec0
c02a88c0	c0291ee0
406b4f20	c07bf0c0
c08a46a0	c06f9400
40f760a0	40b070f0
404d8980	c05e0720
40ccee80	40997c00
412e3008	3f921a80
bfc34140	bf0d8680
4037e9e0	41109138
3fed4180	40bcc320
3f5d7a00	c0555900
3eefb600	3fb9b540
c0adfb60	c07050c0
40581040	407f61e0
bdf18400	c05d0fe0
40638200	40965640
40925720	3e689600
bf8687c0	40cbdf70
c01b2980	c0a1ccf0
3ff4de40	40a77b50
3cd3e000	4023c6e0
c076dbe0	3fcdad40
3e5dbe00	c0202560
401a2640	c0af4f50
3ff83780	c0ab5d10
40020180	c0626140
c08f5d40	406cc060
c01603c0	bfb6b640
401b7d40	c04530a0
bf554a80	3ff0f140
3f96e140	c04fb9c0
407c7260	c0152040
400c8440	3fb1b840
40a56ae0	4080eee0
3fa74a00	bfd35d40
4040fd20	c06b8f40
c04208a0	c087b830
410c9670	40430a60
bfac9080	4062ca00
3fde7440	40d16d00
3fce2000	c06df8e0
404389a0	c0856450
c0c08950	3e18de00
4075ca60	c087e130
c0034f80	bf694380
3c59a000	40a55d80
3d692800	c0bb2950
3de35400	c0274840
3f65d680	c01d43c0
bf660000	bfaa29c0
3f8b1f40	bf231680
3f677d00	c0558160
bfa65280	c0a4b550
bf032800	409849d0
bf06a180	c029f0c0
3f86c440	c0af2d90
40a35420	408af7e0
c0c27dd0	408c8320
3e048200	bff8c680
406d8400	bfccff00
c03d1300	40f15dc0
c13c7930	bfb556c0
c03ea7e0	40f1c1f0
3f8b57c0	4074e700
40b06480	c0146a00
c02a14a0	412e9ae8
3fb13fc0	c0e55b00
40159d00	3fc34a00
3fad6f40	c0593960
40493880	4054f820
c1049540	3fed45c0
40734200	bfc30b40
4021f0c0	c062cfc0
3f120200	3fa30a80
40d007d0	c0ca4360
408e1050	407b7020
bf0e4f80	40786940
40e0f4d0	c06d9840
bfd5a8c0	c0130f60
3ead8800	bf6bd080
bed23700	c0c46a30
41039c08	bfc01a80
3f7af480	c01ef240
c10d3c58	41147558
4019d1e0	bfa135c0
404beca0	bf2bbb80
41290ff0	c0dd3580
c07549c0	413695b0
40381640	40ba7700
c07c48c0	4047a8e0
4044cec0	c0f9ed20
c05e9b00	4013e300
408d3990	c01365a0
3e5d4a00	3f292580
bea42b00	bedf7300
c0909170	40b3bbb0
c0b569f0	c06641e0
402a96a0	40133de0
c0b93ad0	c0aa00b0
3ff4da00	bdeb6c00
3ff03e00	3fbcdd80
c10f1b18	c0925ae0
bfe3d740	407f4ee0
40de9080	3f10a600
3f00c580	40d93f70
40816050	bd8aa400
40340060	c119dfe8
c07a1640	c0f758e0
c02c4540	bf7dd780
c0938780	408064a0
3e98ee00	bfe2d940
3f3c9200	3d65b000
c0d51b10	bf079200
3fde2e40	3fdc17c0
bfba3100	4007dee0
409c2f80	408e3f00
bf8b1840	40a83620
c0798bc0	3fcb5740
c070fd80	c0e34470
4025b740	3fac2a00
3faf61c0	40274180
403c2980	411aa938
40fe8b60	c0b3ac60
4004b120	3e9e4500
c0193480	405b3660
40056020	c0ff5510
bdeaa000	3f753980
c04c1000	bf781400
bec47c00	c0686160
403f1a80	c0007440
403de860	3fa5c700
407a7820	c01cfb00
3f207500	3f1a4780
bfdd4d80	40902230
3f093000	c0393420
403de660	3f6f5180
3f651e80	c0a243e0
3ff62180	be83e900
403e2100	3eb1cc00
409810d0	bf733c00
3fb96a80	c0295f20
bf547f00	bfd9ef00
3ff55e40	40ff6010
4002c200	bccbf000
400fa7a0	bfbc5280
4046c1e0	c0173ac0
3f492d00	3ef9fd00
c103c770	c1020610
c05f42c0	3fe96540
3f131780	3ffe1a80
40ba9b50	c095b290
3fc45940	3ee28900
4078bdc0	c08ea2e0
bfc0fc80	41115348
c03d4c60	3f802ac0
3f8d6580	c020dd80
3f18ff00	be80a000
be772800	3f635b00
3faa9e80	3f0fad80
40db4eb0	40da0d30
40e8bb90	403e6280
c08661a0	3ee98600
c0d1b510	c0138f20
c00ea240	c0c3fd30
4083e1c0	4070dba0
c06079c0	40be70c0
3edf5400	404e86a0
3f0f3d00	40474520
c0ce1960	bff67940
3ed98000	3fa17c00
bf2a8b00	c0ce61d0
414828c8	be562200
c0889e60	403c91e0
409bc5b0	3dbb6800
3fb82240	c003eec0
bf3a7b00	c00334e0
40c96c50	c07185a0
3f219b80	40615c60
3fffaa40	402342e0
3fe939c0	bf397380
409126d0	3f8ba080
40889830	bfbc5980
40946550	bfb97200
c013dc60	be51b400
bf5d6100	40096340
bf096d00	40944db0
c0a9d890	3f3cd980
3e985300	be863400
3fc1a080	3e8d0300
c037ba80	3e93a700
40a56d60	40aedce0
c0f14730	3ff6fe80
c02634a0	3f6ec800
3fd83240	bfb07940
bfc4bf40	bf91f880
3d92dc00	408ef390
c0573e80	3fd628c0
c08ec180	bf24fc00
c0a12490	c0cf3e10
3f889440	4034e4a0
bfee2ec0	401ff480
41121738	3fcffa80
c058fa40	c00bc480
be98f100	4099e2a0
3f089900	3eeeae00
c01ba500	3f1d3b00
bf5ab280	c0898600
bf578300	402fec80
c019e840	3f20f880
4075b040	c0270180
40b4a120	40454d00
400f5e20	bff89440
40963430	40209b20
3faf4480	c0178de0
4093afd0	40133ca0
3f689480	bfb95e40
3fa28ec0	c051adc0
c0b10bd0	c088b4b0
405b6500	4015db60
c0905e60	3ff98b00
403e6780	40290600
4053c0a0	40930540
40471640	bc4be000
c1040820	3ca17000
bf664a80	c0b954f0
4075a060	c0740ee0
c0c176f0	bf88ab40
c03408c0	40c9b1f0
beca1f00	bf523c80
4040ae20	bfa41880
3e8c6c00	c0e3ea20
40b89510	4097abf0
40f8f0d0	3f9d2700
3f95b280	bd1d2000
40399fc0	c0f0d5a0
bfec94c0	bf633780
c027b120	3ffa4b40
3f8eae40	bfde5f40
c072cea0	bfb48440
409442f0	bfdaf1c0
400bbe20	405ccf40
c048e280	c09cdd40
bf2f8400	bf9c7640
3f81bec0	c0584180
40952a30	40824c40
c033aae0	c10d5958
409dfe40	3f125d80
40607a00	408de800
c0a7d780	3f762380
bfcbeb80	c0943fd0
408500c0	c06543c0
c043eba0	c0951bf0
411b7608	c05f3f40
4082df00	40400680
40ae74b0	40e74620
c0ae6c00	3f846ec0
404238e0	c09e98d0
40d3dc90	c09e5440
c08504c0	4053b760
40f77d00	c0d02a70
3f8154c0	40a953b0
40395120	c02aa480
40b34e50	3f60b900
40d89110	4073d1a0
c081fda0	c0bf93f0
c0cb4240	bf9375c0
bf93f700	4033f400
c10977a0	4013edc0
c048b3a0	4095c6e0
40963190	c019e060
c08820b0	3ea5f700
c0aaf250	c012e600
405b2140	bcf3c000
bea26600	3fa80380
40222f40	bfac3cc0
40cad800	3fb67a40
c061bc60	bfc4e5c0
bfe88d40	40af6800
bfdf9e40	402ff9a0
c0513260	4095abe0
c0ae6790	bf7c0300
402e2080	3f8fa7c0
40a41130	40a7ece0
c08fda00	bf494e80
c0e18120	bf8dbd40
40499d60	4019bd20
c03489e0	bf431580
bef10500	bff01e40
c09036e0	402461c0
3fe92e00	40505a80
c012e540	bfe670c0
c07307c0	400257e0
40b288b0	c0b649d0
40034a20	4064f340
c0144360	40f43ee0
bec93300	c017f980
40110de0	be0c7400
beb75b00	c0bcb7a0
bfc9f2c0	40916ce0
be7d1800	c0090680
3f993380	40f78a10
c0402540	bfb84f80
409b4c70	c05711a0
40125b60	c02e5e80
401f4860	401dbac0
bfbb0300	40013000
40871e00	3e608800
beb99400	c035afe0
c0932e00	40186160
40a770a0	403b5c40
be3b1a00	3feaf600
3f2fc680	41395770
bfbf64c0	412c7ab0
beac9600	c1248870
be5f8200	c042dc00
3e8b4c00	c00780a0
c09b47d0	4072ee00
c02f1580	3f8037c0
bf697280	c03f43e0
408916d0	408f8f40
bfe4e900	c12d2680
bed43400	3e9c8b00
40d9e910	c0528820
41186e88	4094ef50
3fee77c0	400253a0
3e546c00	bf8e9b80
c02e56c0	c07f9f20
40754dc0	3f20df00
bf9bfe00	40126940
bf87ecc0	4052d2e0
c0344e40	40886620
c0066380	c08ddb60
405fe4e0	bfd9c400
c02d48a0	3fc07e00
c01e71c0	c04fd880
3cb83000	c0c66580
c06bf200	bfff8240
c014c500	3dd64000
c0c4eb50	40d26190
c08d7730	c07661c0
403065c0	410d9a40
bf60b100	c034acc0
c0d170d0	c0973980
4029c1e0	405620a0
c00714e0	bf960a40
40de2d00	414e0068
40448420	bf407b00
bf654400	c11b3a10
c0036440	c0141960
c0f35a40	c10dc040
bfc929c0	40cd5540
bfc4afc0	c0281160
3fc33740	be14c400
3f5dc780	bebad200
3fb2bc80	c03a9b00
402565c0	3f16f880
409a9a40	be5e9400
3e047c00	bfd80080
c0f20350	c0ce4100
3fbdae40	c0ce5970
40819a70	c0cb8bf0
c0c2c050	3eb95200
bf075f00	beafa600
40d2f1d0	40835490
3fe528c0	c0b47450
40883980	c1197748
3fe4f600	bfb824c0
400e7840	3f660880
3f876c00	4080a1b0
c0c0dc80	4007b880
3ef4a300	c076c3a0
c0997d30	c0155580
40a99550	c039c060
c04c0000	bf3ca200
40145f40	c0388820
3fa31780	4082aad0
3f8eb780	3e326600
c0997fc0	400a4520
402e0da0	408bceb0
c02f52c0	bfd6e480
bf58b580	c0ccc830
401b0e40	c133f320
4040e360	bf9ddf00
c0a31bc0	404bd040
40ca32e0	c00f1560
c09782d0	bf4ce900
c0957c40	40040860
40e61760	c034ed40
40e04600	bf5d7000
3fe3d840	3fc7c000
3f48fa80	bfa3da40
c04dbdc0	bf844500
3f48ed80	c0a36260
40408300	c1201d90
bf5a4900	c0b4d0a0
405f0c00	3e8d2a00
3fbbf840	c01b0120
400f72e0	c0853170
40b4ec70	bfb30f40
40e8b8a0	4011e340
c0889010	bfbb0600
c0d33c50	3edd2300
4089c060	40578b20
40a5fcb0	bf86ad40
bfebb500	c0de5170
c083ac60	c0296fc0
c09b90f0	c0341fc0
40073ec0	c08f23f0
4107edf8	401a6900
40bd55d0	3e2c7000
3f687280	3f929400
40d90e40	3f89bf80
c0987320	4078e660
c01ee420	3ef86800
3ff482c0	40c06430
bfc5e580	bf81b540
40620ae0	bff758c0
408ee570	405d2440
403f2c60	4019b8a0
4004c500	bf8e7d80
c0ba8c20	40399d60
40b71fa0	c0377600
bfed1900	c01f7600
bf775380	bd83bc00
3ff8f140	bf914fc0
3f61e880	404cc340
40a0fda0	40488d40
c0287920	40673840
3fd51480	c0974f40
bf8668c0	407eb7a0
c05af560	409f4510
c06ba7c0	bfe64c00
405e4b60	c0dc17a0
408b5780	40ae6ed0
c054f680	c09bc040
c099aa20	bf86ef00
c0b5bab0	40f281d0
4004cca0	3fb5b640
3e779a00	c0af2a70
40b80450	bf5e3600
3fc2aec0	bfdec080
bfa1ca80	c0cd7d20
c0cb4110	406119a0
c01760e0	3fcff280
c12cd520	c10aa4f0
bfd89c40	bf316e00
400a3600	bfa6c440
c122aac0	40218fa0
c106eb60	bfa84e80
bed47200	c0128c80
c05c7660	bea44500
3f59ec00	c0aafb20
3f4c2d00	c0226880
3e0ea000	c0277100
401135c0	bfea2500
c03921a0	c063bea0
c0913fb0	bfdf0280
3fc54180	411c33c8
bfa3b800	40bc7e50
bf260b80	3faa0e00
c060a5a0	c0adf3c0
bfb0ba40	410f5fe8
40e04ec0	c0d84c90
40a81590	c04e61e0
c021a3c0	3f620300
c0560c40	408292d0
c04283e0	c102e7a8
c029ec40	c0695440
bfafd080	bf9f7800
c09321a0	bff50d40
c049b500	bff262c0
40d43b20	400c7480
bd80c000	4099ea10
3ed83700	4010ab00
c00722c0	3db58400
3f36b980	3f583600
c015ac60	c08a1aa0
bfa03c40	40ab5ca0
be8d2900	c0625b40
c10bec50	c0a3b070
404f2280	c078b080
410630f8	3f393280
bf8a69c0	c0ae2790
40c4d7d0	40b57d40
c099da70	c12d8960
bfbee600	beae6500
bfe7ad40	bf3acd00
4081bfa0	4081fea0
c0218440	c04e7a60
40daac10	3fb44c80
be338a00	bf072e80
3c734000	bff07540
c01f02a0	c112ce90
bf6ea100	c0951520
400fbfe0	c0743640
c0add7b0	c07583a0
3f3b8880	3ff61a00
4036fc40	40a053b0
bf946000	c04d79a0
3f918f80	c0353940
be050800	40c9c5a0
3fc9fbc0	be806600
bffdcd80	c00f7cc0
40e18370	3fac6000
bf9eff40	bf5cfa80
bf8ee800	3e486600
c021b8e0	3f000900
406b7720	c07ece60
3e714200	bf21c480
c0be00b0	bf88a8c0
402cf260	3ffb8ac0
400dea60	c0573c20
405b1000	3fe08b40
bf8f4cc0	be407600
c0f641a0	c0d5de70
40469040	c09d8aa0
3f8d9640	40531ce0
c0942680	401dbda0
bfab94c0	c0098320
c0ca6370	bfb883c0
c0330580	c096f4b0
bfbe2200	40498760
c0284940	4089b950
c0db8eb0	40bdb340
403fc1e0	c04cbe00
4020b120	bf080980
bf54ad00	3fd046c0
be382400	404ab760
41085690	c0646620
3faf5040	41177000
4063ef80	404f0f40
400f9860	3f857700
403eb3e0	3f1e4380
bfb5f480	3f0ba480
40869540	3e5c0400
bf575d00	3e3ee800
40973d50	3f5e5e80
c044cce0	401e43a0
400fbc00	3f28cc00
c0b2ca90	c07472c0
3f9df140	be0f4000
c12d6a98	c01f51a0
40c38d40	3da0e000
40225520	3fd6f800
c0a20230	c0939520
bf29a780	40ac6fb0
40f03270	c0151a20
3f877740	40043ba0
c05d39a0	4083b660
4106fb30	c03559e0
40c31340	bf98ee40
40e7b600	40cd3f70
407a1a00	c0975410
c0188a00	40682f00
406f0160	c00052a0
c03e2e60	bf197c80
3eefd300	c085a1e0
3e13fc00	40e79f60
40069060	4122a7b0
bebe3c00	c00226a0
405a9a00	c00a9920
c0548220	40c58cc0
c07e1660	c0188da0
bf8d9100	c02426a0
4091ce40	c0445a40
bff67b80	c0e65620
40364ae0	40a4efe0
c0513ee0	3fd92ec0
3f4c7b80	bf556a80
beffcc00	3eb6b900
bfd1b880	3fb21440
3f9a1200	c0906e00
40172fc0	40ce4ad0
bfdb2340	bf7c5780
3f45cf80	3fcc27c0
c056e7e0	bf87fc80
3eff9200	bf5edd80
3fce7900	3fbcf040
3fd5bb40	40508440
3e919100	c039af20
3f83b500	40491980
4134c7e8	413b5518
3f628000	4054fe60
c01ea920	bf612000
40d64300	c02ca540
bf819bc0	bf612200
c096a690	3ff1d2c0
40ac98b0	c0076040
bf887e40	402d5800
408630c0	406d20a0
410274a8	c0b8b210
bfd28d00	40b20cc0
4041f2c0	40677ba0
404b5de0	40719660
c0f962d0	c0bafe90
bdf82800	c00431a0
3dac7c00	4050f220
40835ac0	c076cec0
406d9700	be9e7200
3ff89a80	40806f40
3fefb4c0	c0bf2a30
401ab940	c0a3a410
c031b840	c08a2d80
c064a4a0	bf28f400
bfa8db80	403ec320
3fef2040	4105ccc0
c0d116f0	3f720280
3f7d4c00	c041a560
c08b6790	3f26c880
c0222b00	bf531400
40251540	c04b4d00
c080ba10	c07a89a0
40afdfd0	c00ae8c0
405bbe00	40a729e0
c09c5810	bfe45080
c0050400	3e445c00
c10ac538	c02d3020
c027bec0	c0dd00e0
3f81a900	c102c778
c09758e0	409d6070
bf93b280	3e93b900
c00585a0	407c6700
40a6b630	bf056f80
3eefc200	40376320
bf8b38c0	4003d420
bf38b400	bf655800
bf173700	c0337a40
411c71b0	bfe7d140
c0a4ebc0	40885610
40968090	3f154000
c0523dc0	3f778e80
c090bf30	40342380
c09e55c0	3fb6f800
c0d6c410	bfcc6300
c0389c40	bf6a9500
40033ea0	3f08c580
c0a59760	c173c370
c0eb1c30	c05b8ea0
3c6d6000	c0881af0
3e998900	40c931b0
408f5760	c0b63a50
3c9c8000	3fa53140
bef75b00	c047e240
c0023ba0	bf5b1980
c061ac80	c0cb0da0
40c130d0	c0347ae0
40b61600	bf9602c0
40431760	bf017b00
40103e40	bf64bd00
c05677a0	40893ec0
3f54c080	3f8eb980
40260e80	41163258
40346b20	c0c361f0
40fdbc30	beece000
c0d2f560	40311980
40cc2090	4035ea60
40cd9d90	3f001100
408b3f70	4052ade0
3fb96980	bf696500
c0027c00	be584000
bf2f2480	40075740
3f4ef880	40f2e0d0
bdfc5800	c07a82c0
c088f8d0	bee16f00
404157a0	4039e080
c0565580	c0dc7b90
400be9a0	c07fbee0
c022e7a0	4114e4f8
3fd35740	c0180940
3e868600	403ed8c0
4088e370	bd89ac00
3e3ac200	3fd81480
408b1dc0	c048d280
3f112d80	40e121b0
4058ad00	c0800710
c10fc248	3e940300
40449840	c10f15a0
40270100	408eeb30
40c5c430	3d87dc00
402b39c0	bfef3040
408eabd0	c05df2c0
c09f79a0	bf9e5f80
c0089380	c0f43780
c035f400	bf0b8800
3ff42000	c0a02a60
40320860	c100c0e8
c095b050	bf827700
bfad9c80	bed91400
bfa38ec0	bfecd100
c0280b20	3fbf4d80
c10bb368	bfd92000
c0574a80	c0b19340
bfe5cd40	4009b5a0
bf98c680	bd14d800
c112b268	c0a8e080
bf178400	becf0100
40ce28a0	40ce5760
40098280	409f1b00
c0197f80	bf4a9e80
40d0f730	bf89c7c0
beab6600	c083e070
c07306c0	c0a3c740
4066ad20	bfaecdc0
c09415d0	c0c31780
40868fd0	405521a0
40b745e0	bffeafc0
401b4420	3ff2be00
40c088a0	3fe2a540
40851800	3f9f0900
40bb4050	3f93e540
c00bdc60	c047dfc0
c002bb80	c10c7e38
40770620	3fa45680
401d4ae0	3f8df9c0
4051e3a0	4099a770
bfa89a40	3f41d380
c0a5b5d0	c09221a0
bfe68080	3e9c7800
c0a6fa50	c0079800
c04510a0	40881d30
bfc4ce00	bfdb3f80
bf4e7f00	40a91b70
3f602f80	bf38e380
c01a41c0	c0452960
bfc18b40	3f2c6080
bf356980	c0236280
40a27190	3f5cc980
409f5fc0	c0740820
406b82a0	3ffe0bc0
408be310	402e0a00
3f679600	40899e80
c0379000	40c31da0
3f9d2100	4110f1d8
bf88f180	3e9e5400
3e1eee00	40926a90
c0637b40	3fcb5740
3ebc8c00	c069a340
c0562040	beb77000
3fd2e940	bf5ce700
bf4cf180	c00362a0
be857200	3f8f2340
406c9d40	bf87af00
40454ee0	c1366ee0
40a9dc10	3ee40100
c0613500	400a0be0
3ea41b00	40a2c860
40e66cf0	bd1eb800
c07253e0	3f43f980
40cb6270	c0995c10
c0018cc0	c0982990
c0644060	3f89a300
40ffe010	bfe30b80
3fc7dc80	bfca3d00
403febc0	c0916b10
c051bfa0	408513a0
402cb960	40bf65e0
3f49d780	c0581880
408670a0	c123d0d8
bf5fb100	c0a87d60
c01d7780	c0797d80
bf9da5c0	3f347600
bfcfc180	40082500
3eb53a00	40465960
c0ef34b0	c006dcc0
c0c54a40	4037ca20
be8df500	c1052360
bfddb300	40d495d0
c05e89c0	c07116e0
c0fc3980	c0a2c0f0
40c33830	c1105080
40000920	407814a0
c0505c40	c04ab200
407cd920	3f02fc00
408f1290	c062bde0
40760a20	c03d4680
3fd41e00	bfbf2fc0
c0d843b0	bfb1d040
c02ed540	40a450d0
3d3a9800	c0d97430
bf7a9d00	c0414240
bfbc2b00	4041f240
c0441c20	c09d8de0
40a64520	bef1f300
c00b0e00	404e0f80
c07667c0	c052a280
c0050040	3fd99a00
c0cd97f0	bfdfb1c0
3f48ad80	c02a6ee0
be2ae000	c0eddc40
401afcc0	3f702080
3ffd0080	3ef89900
3eccfc00	bf8b5800
400da420	c0b76f30
405cb5a0	407e37c0
c0736140	c0713da0
bf542b80	3c376000
40886c90	3f828180
404b9d00	bfc08b40
408117b0	c0500400
c04b9820	3f8bf080
3fe8e1c0	3f1fa500
3f6de180	c0300b60
3f139f80	4030c240
c0313c60	bee66300
3ffc6680	c00545a0
bf641b80	bf537b80
4003c3a0	c04adc80
c023d6c0	be792800
3bf74000	3e29a400
bf9fa7c0	c0ea2900
40134e20	c0680fa0
c09183d0	c1067838
bf916d80	40b7ccb0
bfdfc8c0	c03088e0
3fa0ed40	c0b10210
40f19420	bf4bbd80
4033c1e0	4050e7a0
bf8e2c40	40128ce0
402339e0	40b569d0
405f3400	c11127e8
3fa6a2c0	bf9090c0
c0830090	40db0a10
c0ceee50	4062dc40
40642760	40ddb3d0
40f178f0	bfcc4f80
bfc3db40	40c13820
401dfe40	c0c32ef0
3f9c6300	40066400
4051d140	3f385d00
be833400	408ba580
bf01ed80	c09dd760
40866110	c096d130
3f41b100	400c0ba0
40ab2360	40fc0610
bfbced40	404143e0
40ebbe00	c0447480
c071af40	c0ca5fb0
c0965650	3fab21c0
c05ba180	3fa6ba40
3fefc9c0	40dd3220
3f8831c0	c1032680
c057e960	c0924e30
3eba7c00	c0458860
c054d660	bfe74900
c0694300	405aaf80
bfc9d400	409b3880
3e62e200	bf690580
bf0c3b80	c0acb0f0
3fc50380	c0a22ba0
c0063fc0	3f640900
402b7240	40a73290
3fa8c080	bf252700
bfd28c00	c08b4e60
c036efa0	bcac8000
409372a0	3f0fee00
40674140	c036d380
beb81000	3f8ce500
c01d0ae0	c0cb3410
3eb9b600	4013b0e0
4064ff80	c09c58e0
c0142ba0	bfe67440
3f98ff40	c029dec0
40b51930	3ef7f900
40ce8e60	c0f75cf0
4024e3e0	401410a0
c09d9510	be1c6200
40e4a740	4075ec00
bf4fca80	406d9c20
3f024200	4038a9c0
40567580	c02b10c0
bed86b00	c010bda0
3fd5fc00	40694f40
c024da40	c0359280
40cb1940	40ab8630
40854040	be046800
3f576680	3f98d140
c0a682e0	c0fe5500
40f57370	c0917f90
bf4c2200	c0d5aaf0
c08a0100	bffc46c0
4103dad0	40f0bdb0
40557040	3d09c000
c037cc00	40682220
403b8ec0	c0c23010
c00fdf20	3f50b000
c0090be0	41168ce0
40bf6ea0	bf84af80
c0147ba0	be13f400
c0eb7180	bf06e080
bf80e440	3fbd8740
c0258260	3e813d00
bfb4eb40	405fd180
4039de40	40c21f60
4022ae20	3fc15980
402fb720	c00ced40
c0bdd4f0	c035a360
40a8d450	c0ee34f0
c11e6a60	3eb6d800
3f9fb180	40b970c0
3ffc17c0	40917540
40894d30	3fe001c0
bf6ecd80	3fecbb40
402ddca0	3eb66c00
c0231fc0	4051bee0
bf8382c0	bfc7e880
402bade0	bec88400
beb48c00	c0f65fe0
402f39a0	c0832850
3f97b040	40887ca0
be27ae00	bd826000
3efda000	bfd17bc0
400f9e60	40ea18a0
3fa62e40	c0a63120
bfe98340	3fb50c00
bf85e140	bf731200
c08dd1d0	3e581600
c048bfa0	3f911f40
3f799480	40382440
c08b2540	c04a5c60
408ca180	3edd9900
401f3d60	3f290a80
bf6c2280	bf284f00
4010e8c0	3f84f500
3f9984c0	c02c88e0
c0356400	4089bf60
c09ceb70	bfcce900
bd70e800	c0a0a040
3dad1800	40863a00
3fa20ac0	bfd85580
40d34d10	40273920
c08f70c0	c0f96330
bfc5c480	c03c2b40
3f8075c0	c032bd60
3ed5eb00	be238600
c05fe580	40976040
409f21c0	3fcfd140
40ea8280	c0d6eea0
3fba7ec0	4085f960
c07eaca0	c0235440
3f54f080	40843f60
40a86640	c0ed2530
401687e0	3f30cd80
3f9656c0	3f672880
c0ac5f10	3f6d1680
404a0180	c008f660
407b06e0	bfa4b700
403ccb00	c0b58160
c0029820	3f86d700
40942250	be613400
c05403c0	40943c60
3f29e900	4000e5a0
40c94550	3fe4dbc0
